the_geom,INITIALS,SCHOOLDIST,BORO,CREAT_DATE,EDIT_DATE,BORO_NUM,Shape_Leng,Shape_Area,REMARKS,DBN,ESID_NO,Label,ZONED_DIST,X_Centroid,Y_Centroid
"MULTIPOLYGON (((-73.96047352425354 40.579151292952446, -73.9604225912497 40.57890065952313, -73.96039180833871 40.57864882612404, -73.96038111563132 40.578396846755204, -73.96077934656846 40.57831590931852, -73.96056401352014 40.577798889771834, -73.96038833853 40.57583643360235, -73.96033795671087 40.57511140288911, -73.96018775688843 40.57401287473406, -73.96014549513956 40.573473489167306, -73.9618039460994 40.57331065675725, -73.96449451645667 40.57307440721466, -73.96701810785555 40.57281503368392, -73.96756707287466 40.574881526417585, -73.9676574352932 40.57504368225212, -73.96735538232373 40.57634786228182, -73.96717160752164 40.57638622618652, -73.96703638656625 40.577018589668576, -73.96696117969577 40.57734963692913, -73.96681226160803 40.5779921988615, -73.96666476292799 40.578624035932165, -73.96657246834957 40.57903695348461, -73.96621053767888 40.58062956858186, -73.96730118722067 40.580419512886486, -73.96759867868452 40.58037847014525, -73.96733404014066 40.58151752229461, -73.96708956048762 40.58259579365475, -73.96707277555198 40.58266981176689, -73.96701115985981 40.5829476235062, -73.96691975180197 40.58335247280891, -73.96685766077005 40.583586618082414, -73.96683458353404 40.58367686215531, -73.9668137545322 40.5837577141604, -73.9667767838595 40.583914989402885, -73.96676128940973 40.583984392175104, -73.96549229531435 40.58404588423986, -73.96437029509443 40.584066321028885, -73.96353946406748 40.584198257170904, -73.9624133132993 40.584353407402226, -73.96230108500248 40.584302499745114, -73.96206978494008 40.58420304043166, -73.96143022914116 40.58389984641142, -73.9613202089985 40.58329998868141, -73.96117306419706 40.582502687120616, -73.96103189946955 40.58172558634069, -73.96093525980837 40.581746274585036, -73.96088979803304 40.58110161013764, -73.96086930196864 40.58082572771404, -73.96084786772091 40.58053911964339, -73.96074358551198 40.5798805037587, -73.96063456978254 40.57964249396535, -73.96054432492613 40.57939898827903, -73.96047352425354 40.579151292952446)))",BG,21,BK,08/06/2001,,3,11939.272724,6988907.68767,,21K253,125,253,21,,
"MULTIPOLYGON (((-73.9530996392305 40.57799415553918, -73.95303970882502 40.57767958700445, -73.95300123027857 40.57747651265626, -73.9528745114387 40.57688215883584, -73.95242628565386 40.574559109503674, -73.95237986850933 40.57437929775955, -73.95238309173429 40.574378878550625, -73.9529395869801 40.57430656611029, -73.95310977434768 40.574283629099824, -73.95318401012288 40.57427362393072, -73.95329225685805 40.57425903536905, -73.95377256050259 40.57419430002447, -73.95811276361238 40.573742357702876, -73.95862131924638 40.573664992432136, -73.95864507569567 40.57366137817621, -73.96014549513956 40.573473489167306, -73.96018775688843 40.57401287473406, -73.96033795671087 40.57511140288911, -73.96038833853 40.57583643360235, -73.96056401352014 40.577798889771834, -73.96077934656846 40.57831590931852, -73.96038111563132 40.578396846755204, -73.96039180833871 40.57864882612404, -73.9604225912497 40.57890065952313, -73.96047352425354 40.579151292952446, -73.96054432492613 40.57939898827903, -73.96063456978254 40.57964249396535, -73.96074358551198 40.5798805037587, -73.96084786772091 40.58053911964339, -73.96086930196864 40.58082572771404, -73.96088979803304 40.58110161013764, -73.96093525980837 40.581746274585036, -73.96103189946955 40.58172558634069, -73.96117306419706 40.582502687120616, -73.9613202089985 40.58329998868141, -73.96143022914116 40.58389984641142, -73.96206978494008 40.58420304043166, -73.96230108500248 40.584302499745114, -73.9624133132993 40.584353407402226, -73.95474177182808 40.585040551763036, -73.95153721352244 40.584677294801374, -73.95106514566962 40.584631179033266, -73.95090326032675 40.58435559453475, -73.95038530036476 40.58344972570306, -73.95027742120588 40.58330142325324, -73.95337110182892 40.58299886478727, -73.9534929770336 40.58298694352103, -73.95349799133089 40.58298645296401, -73.9534192987159 40.582608212872984, -73.95403970618611 40.58251639336517, -73.95392000823271 40.58186979785099, -73.95383801773295 40.58174555379951, -73.95374063251165 40.5813558939573, -73.95334153922929 40.57926712693168, -73.9530996392305 40.57799415553918)))",BG,21,BK,08/06/2001,,3,14369.0275747,8756277.65591,,21K225,126,225,21,,
"MULTIPOLYGON (((-73.96483469053503 40.59443469247163, -73.96463908109735 40.5933231531722, -73.96479382479525 40.59258070141315, -73.9649569161299 40.59186191787797, -73.96514385190207 40.591101915226815, -73.96530164485229 40.59035823004149, -73.96546500700003 40.58964333592365, -73.96615022881443 40.58666882308485, -73.9663474079622 40.58582478437029, -73.9664979628308 40.58514249242593, -73.96653588859809 40.58495780633404, -73.96660079841698 40.58464174155813, -73.96661531529755 40.58457103639386, -73.96670866296994 40.584239301497945, -73.96673011763987 40.58413597306421, -73.96676128940973 40.583984392175104, -73.96694103408916 40.58397507657413, -73.96705716122588 40.58396876504495, -73.96829016398924 40.58386992360184, -73.970750633796 40.583517542379724, -73.97167927224748 40.58339684373114, -73.97224755519875 40.583293250850765, -73.97460468641884 40.58284153501663, -73.97461091950547 40.583129875093604, -73.97449382934589 40.58524115387317, -73.97445847940541 40.58575920832693, -73.97437832633037 40.58719867723795, -73.97428505458268 40.58870895113075, -73.97421699324582 40.59011155462971, -73.97389008163015 40.592304416675134, -73.97267365685826 40.59243914009941, -73.97155530523503 40.592560457561554, -73.97062857876816 40.59266343327789, -73.96970236946844 40.59276620348188, -73.9687765945395 40.59286875059695, -73.96784981309544 40.59297088429042, -73.96818482887707 40.59474474636974, -73.96722141111701 40.59465166790776, -73.9662565553347 40.59455867069984, -73.96510681315105 40.594458423513736, -73.96498647648082 40.594447929775484, -73.96483469053503 40.59443469247163)))",BG,21,BK,08/06/2001,,3,12794.2943319,8408923.07729,,21K216,133,216,21,,
"MULTIPOLYGON (((-73.95655540383615 40.59464772680681, -73.95607720420888 40.592101431905654, -73.95567342198058 40.589984137880094, -73.9552648501823 40.58786154726314, -73.95522691044471 40.587685210257135, -73.95485543096397 40.58562477741643, -73.95474177182808 40.585040551763036, -73.9624133132993 40.584353407402226, -73.96353946406748 40.584198257170904, -73.96437029509443 40.584066321028885, -73.96549229531435 40.58404588423986, -73.96676128940973 40.583984392175104, -73.96673011763987 40.58413597306421, -73.96670866296994 40.584239301497945, -73.96661531529755 40.58457103639386, -73.96660079841698 40.58464174155813, -73.96653588859809 40.58495780633404, -73.9664979628308 40.58514249242593, -73.9663474079622 40.58582478437029, -73.96615022881443 40.58666882308485, -73.96546500700003 40.58964333592365, -73.96530164485229 40.59035823004149, -73.96514385190207 40.591101915226815, -73.9649569161299 40.59186191787797, -73.96479382479525 40.59258070141315, -73.96463908109735 40.5933231531722, -73.96483469053503 40.59443469247163, -73.96453099423788 40.59440482794622, -73.96341304089835 40.5943160282136, -73.9622987104596 40.59421810523525, -73.9608878418543 40.59436442802093, -73.95946787324858 40.59456549093894, -73.95883405228676 40.5940539756919, -73.9583676455924 40.59422803187302, -73.95746236614103 40.59443917942457, -73.95655540383615 40.59464772680681)))",BG,21,BK,08/06/2001,,3,13202.2187569,9982935.43098,,21K209,134,209,21,,
"MULTIPOLYGON (((-74.00474646716837 40.64356697922641, -74.00254486977268 40.642235759090575, -74.00312513454844 40.64167454157813, -74.00662259574051 40.63831480167581, -74.00806660564893 40.63918678945476, -74.00882482361946 40.63964463305994, -74.01102862045666 40.640975900845596, -74.01323203409133 40.64230518740826, -74.0128551213136 40.64220180548352, -74.0124160380618 40.642590698306876, -74.01264921249422 40.64286578968282, -74.01223890476096 40.64276169453805, -74.01179605515317 40.643119134708286, -74.01206573041728 40.64342519757809, -74.01160716035139 40.64330476048456, -74.01121857401625 40.64366338423175, -74.01148370519552 40.64398661315866, -74.01098280954696 40.64385937920868, -74.01069097177046 40.64423715997699, -74.0109022253042 40.644546999156475, -74.01038548362034 40.64442568125384, -74.0100454482734 40.644751721874854, -74.01031893883639 40.64510666210878, -74.00982242537216 40.644978840491504, -74.00948251535999 40.64533853321764, -74.0097353709534 40.645666835090964, -74.00933293329561 40.645596282072894, -74.00895661786804 40.6458945405445, -74.00728608334347 40.644889521770985, -74.00695078861808 40.64489723845106, -74.00474646716837 40.64356697922641)))",BG,15,BK,08/06/2001,,3,10580.2788032,4993794.17674,,15K094,94,94,15,,
"MULTIPOLYGON (((-73.99289980574545 40.64461817696321, -73.99049634088418 40.643164441189, -73.99121277460564 40.64268589053892, -73.99192812383227 40.642204903993964, -73.98966136461252 40.6408362229917, -73.98745552467525 40.639504325609025, -73.98802425773385 40.638961689241945, -73.9892059248892 40.63782406377131, -73.99153919442911 40.63558236324819, -73.9921197063343 40.6350254602404, -73.99431829278704 40.636353560736346, -73.9931528276004 40.63747619198304, -73.99348369216173 40.637777338467515, -73.99325695371915 40.63799488157254, -73.9939318812109 40.638402661596736, -73.99411416781788 40.63822776449457, -73.99428965360894 40.63833368158904, -73.99438950244972 40.638324053290724, -73.99453635940576 40.638308634481284, -73.99464465654715 40.63847710871042, -73.99489905013432 40.638705290526026, -73.99505331427598 40.63879839549522, -73.99518021424294 40.63880034143045, -73.99535431713498 40.63880501500733, -73.99541821464548 40.6389405279451, -73.9954411598807 40.63903170760015, -73.99560969440647 40.63913255242675, -73.99542944942968 40.639306483053886, -73.99549487389659 40.639345678437245, -73.9956751721389 40.63917169610831, -73.99588679816516 40.63929832470484, -73.99601531126069 40.639297807169164, -73.99622742153062 40.639331196975945, -73.99653964894668 40.63961977986957, -73.99631222807216 40.639838866563316, -73.99687157381443 40.64017635128024, -73.99704986506684 40.64000459222972, -73.99737862217182 40.640125981764534, -73.99755713518708 40.64013670000768, -73.99759902453948 40.640262535833195, -73.99777037859768 40.6405462463856, -73.99766144616298 40.64065029959959, -73.99924553394735 40.64160840808396, -73.99958547195509 40.64146400609826, -73.99975690847107 40.64146714909338, -73.99742590379115 40.64370709113615, -73.99392923859284 40.64706931034592, -73.99180823554936 40.64578396857361, -73.99230843465034 40.645177189496785, -73.99289980574545 40.64461817696321)))",BG,15,BK,08/06/2001,,3,13099.588418,8003233.5866,,15K131,97,131,15,,
"MULTIPOLYGON (((-73.99348050540128 40.68227427251948, -73.99317046055361 40.68205774331349, -73.99332443107839 40.68184292147153, -73.99339056077939 40.681868670158, -73.99354699454827 40.681642073354574, -73.9939134456483 40.68164034380398, -73.99399563226275 40.68151886005692, -73.99403469903676 40.6814611135172, -73.99394452525273 40.681419911101834, -73.99372794850846 40.68133616128716, -73.99381633000613 40.68120180463967, -73.99397109839883 40.68089837931163, -73.99440121271272 40.680918831212196, -73.99224262224273 40.68003113223778, -73.99277972828281 40.67923475199869, -73.99329539547487 40.678479468170316, -73.99372510850452 40.6778416217923, -73.99415514463416 40.67720377377683, -73.99458097050307 40.67660378175597, -73.9962217775707 40.67712846995034, -73.99672638018913 40.676091047437865, -73.9971485846599 40.67604489743132, -73.99683687521998 40.675872347006056, -73.99703576246934 40.67549663140647, -73.99744702798647 40.6754000278753, -73.99726042655936 40.67513773948165, -73.99750350208126 40.674733985651486, -73.99776979492748 40.67474148789196, -73.9974040824098 40.674391908444505, -73.99754403931307 40.674021798961995, -73.99807658781255 40.67411460903895, -73.9975433941066 40.67379127150549, -73.99770829936246 40.673524632338065, -73.99838807088233 40.67347053858371, -73.99806331904207 40.67328158191413, -73.997952862597 40.67255256889132, -73.99898242857122 40.67241358363884, -73.99903999050217 40.67250767916195, -74.00119429226115 40.67598647771072, -74.00306298192568 40.678638194081365, -74.00360175217182 40.679280893554925, -74.0039284776359 40.679664159724936, -74.00428940700066 40.68010250825785, -74.00478691944313 40.680743241529115, -74.00456896570793 40.68114997560846, -74.00560068551447 40.68281599816489, -74.0059604105206 40.68336287128217, -74.00581925462116 40.68365655401777, -74.00540443678034 40.68385981074943, -74.00371910885507 40.68322905690375, -74.00365534063747 40.683048030793906, -74.00342061576768 40.68324796254779, -74.00224254192293 40.682991368141174, -74.00210472502415 40.682613031436894, -74.00178094535977 40.68328704453996, -74.00147522278098 40.6839616328478, -74.00128182435243 40.68390963957872, -73.99787114455228 40.682957369535636, -73.99588110322726 40.682394953384915, -73.9955574276001 40.683068534812456, -73.99527457418947 40.682750345430584, -73.99397399303847 40.68221274570342, -73.99348050540128 40.68227427251948)))",BG,15,BK,08/06/2001,,3,15632.0157423,8015004.89618,,15K058,112,58,15,,
"MULTIPOLYGON (((-74.00812004349746 40.68645195280775, -74.00793519733968 40.686311267651064, -74.00789599833244 40.686281433628764, -74.00769770453957 40.68630151050832, -74.0059604105206 40.68336287128217, -74.00560068551447 40.68281599816489, -74.00456896570793 40.68114997560846, -74.00478691944313 40.680743241529115, -74.00496925551374 40.68022928228868, -74.00522105096267 40.67976211128753, -74.00558319305352 40.67903609073914, -74.005852158647 40.67847955036709, -74.00592816475036 40.67831481531168, -74.00616338584194 40.6778355311275, -74.00629799277252 40.67760379437433, -74.00649162781906 40.67719351811338, -74.00678896818303 40.67654493247982, -74.00803060983657 40.67396562496938, -74.00834130672995 40.67329787121199, -74.00862801687538 40.67266439127855, -74.00898332197318 40.67196815802318, -74.00844840104148 40.67182997907341, -74.00943347393508 40.66980403280957, -74.00998205308778 40.66856872791274, -74.00983449032812 40.66851256465828, -74.01153447844796 40.66509136984544, -74.01154130557154 40.665077629988666, -74.01399682938323 40.664756350493285, -74.01453387368228 40.66471775892054, -74.01545118239369 40.6646518368627, -74.01649606815018 40.664748552174586, -74.0166631899335 40.664764020565364, -74.01673330799338 40.66480576101062, -74.01704400456916 40.66499071109796, -74.01748535788063 40.66525343432949, -74.01784343032793 40.665805844965064, -74.01787546392683 40.665855263005554, -74.01791590557576 40.66603979943362, -74.01806540249292 40.666721951918554, -74.01835048917064 40.668631898788156, -74.01871550359424 40.670901234434815, -74.0187622523501 40.67119186274209, -74.0191287295362 40.67153563804584, -74.01921559481302 40.67161712200408, -74.01887830311124 40.67158507717687, -74.01757119229983 40.671031547469205, -74.01746767727828 40.670493650285245, -74.01758157905132 40.67045373289878, -74.01738888480135 40.66916348651479, -74.01735985643533 40.66896911011552, -74.01735200074125 40.66896747956658, -74.01724391343375 40.66894505136878, -74.01711723612871 40.66815860318581, -74.01669398524113 40.665470545618376, -74.0166889878927 40.66543880765954, -74.01662112207308 40.66511713427748, -74.01654730426327 40.664940590657906, -74.01605195658551 40.66487645945754, -74.01590453656924 40.66540614181005, -74.01252489939681 40.66571598749287, -74.01231077516634 40.66573561483765, -74.0112572362406 40.66795067187726, -74.01087793719901 40.66869704940584, -74.01082843386446 40.66870019507433, -74.01062498975148 40.668713122934435, -74.01040368068041 40.66885759666381, -74.01035100475798 40.669002054915666, -74.01064612715668 40.669074253832335, -74.01080326343636 40.66907355929436, -74.01250110401847 40.66906604272386, -74.01476713143435 40.669081824059184, -74.01476715453249 40.669186151482364, -74.01315458812387 40.66920239706001, -74.01315465143453 40.66952340471614, -74.01128651282905 40.6695379708837, -74.01106779011793 40.669539674296686, -74.01103706562712 40.6692982490434, -74.01103613009967 40.66929089732453, -74.01102908841838 40.669290582819436, -74.01085695398281 40.669282888979076, -74.01089918612482 40.66973229444436, -74.01151988415971 40.669762240942006, -74.0115631954606 40.66976433029542, -74.01157537474886 40.669846366929264, -74.0116370614238 40.67026188374018, -74.01170033078877 40.670438431471574, -74.01187951296978 40.67046248838789, -74.01191059220271 40.670451657377455, -74.01411380026181 40.66968379442167, -74.014314079126 40.66979612158881, -74.01210681223321 40.67055965641737, -74.0120165546112 40.670590876842546, -74.01187956156848 40.67073534454065, -74.01210093773761 40.67094397537713, -74.0124171367968 40.67095196707657, -74.012527059948 40.670790956524094, -74.01255411854623 40.67075132279434, -74.01447223905706 40.67008500876931, -74.01452495409544 40.67015722796578, -74.01277546306058 40.670783399098724, -74.01282818453137 40.670895746029466, -74.0130179023128 40.670887699325974, -74.01309169885207 40.6709759675701, -74.01330248011729 40.67088766677311, -74.01346059172296 40.670951849723224, -74.01329198627243 40.671120398068695, -74.0135449715426 40.67124877123912, -74.01370755909217 40.67114357629644, -74.01400870011344 40.671096237753396, -74.01400872202574 40.67120056425122, -74.01428279526115 40.671361034797755, -74.01508368976945 40.67071089288855, -74.01517855895537 40.670759031868116, -74.01411655198542 40.671665768073694, -74.01387184220712 40.67187469576518, -74.01423025589347 40.67211540743866, -74.01450661759304 40.67188044200916, -74.01558966319818 40.67095960631187, -74.01571616139958 40.671039840326074, -74.01464668961748 40.67195753087896, -74.01405114906953 40.67246853676887, -74.01300783945459 40.67333537735182, -74.01337680013204 40.67358411583965, -74.01503759019555 40.67217266126307, -74.01510508704054 40.67211529590566, -74.01572582419007 40.672479918685404, -74.01691783273118 40.67149710465562, -74.01720246281069 40.671689667357, -74.01603274716771 40.672652856281935, -74.01639117401731 40.672893561200766, -74.01637464658043 40.672908481487944, -74.01468399271607 40.67443462432962, -74.01493700042654 40.67459509504342, -74.01673791148767 40.67310839129652, -74.018203825992 40.67189816715826, -74.01860442608454 40.67217095918947, -74.0188468601707 40.67221104578771, -74.01883635826643 40.67234747466054, -74.01865717524717 40.67234750385764, -74.01736856773302 40.673455444585244, -74.01726618365107 40.67354347183626, -74.01766184294767 40.673876630261056, -74.01793040443165 40.674209459591474, -74.01813163722858 40.674272206556324, -74.01825720554167 40.674377935974185, -74.01804651101008 40.67480330403971, -74.01821519923627 40.67494772995582, -74.01786743749152 40.67523669037835, -74.0182378792193 40.67548523649327, -74.01878394489829 40.675036302304235, -74.01878441553326 40.67503591500598, -74.01888983897683 40.67510009905503, -74.01885112470575 40.675134715794265, -74.01840509059777 40.675533536896374, -74.01848946040482 40.675694026631724, -74.01866869060457 40.6758304256858, -74.01801522014621 40.67603115915696, -74.01796257351972 40.67623982206671, -74.01805753087285 40.67657686357165, -74.01934349977277 40.67652850403572, -74.0197440670089 40.67658461190493, -74.01987061196178 40.67676916862394, -74.0199444972614 40.6770981877025, -74.01912231711567 40.67713845331834, -74.01924900732695 40.67782859651824, -74.01843737461562 40.677925031370734, -74.01845853607136 40.678213933764845, -74.01968085377766 40.678177200906795, -74.01974003021836 40.6781754221589, -74.01971295719282 40.67831805299754, -74.01963996392281 40.67832773070286, -74.01850077388912 40.67847875750201, -74.01840593443897 40.67859112540683, -74.01868011050382 40.67896826351844, -74.01947431954433 40.67893751704687, -74.01951285731964 40.67893602466889, -74.01957612985055 40.67902429135534, -74.0193443959631 40.679618192805066, -74.01923959760236 40.67967644033906, -74.01895442880708 40.67983493677786, -74.01896930740031 40.6798494938424, -74.01902823852517 40.6799071512515, -74.01775293722325 40.680669744923335, -74.01762488942528 40.68064539579123, -74.0174577600175 40.680613614204695, -74.01578556927448 40.681662745922765, -74.01524436877283 40.682002282114375, -74.01533927008855 40.68211462124706, -74.012809551631 40.683639711650336, -74.01209257274678 40.682941600025735, -74.013060450375 40.6823473422675, -74.01410580265892 40.681705496289965, -74.0137789474635 40.68139255408621, -74.01324653698508 40.681688842551424, -74.0131437889577 40.68152247533514, -74.01362079112712 40.68123206976678, -74.01357861669861 40.681191949638915, -74.0138737452676 40.68102338589595, -74.01303030238289 40.68041357158825, -74.01260992692613 40.68077496869346, -74.00967854232985 40.683294935245485, -74.01005558780759 40.683649580244236, -74.01079615354136 40.68434613179195, -74.01092789210198 40.68427010608005, -74.01179754760739 40.683768222338934, -74.01212441244418 40.68412129517696, -74.00839677179093 40.68637168097397, -74.00826498695506 40.686331565427864, -74.00812004349746 40.68645195280775)))",BG,15,BK,08/06/2001,,3,46299.2679324,15826326.8154,,15K015,100,15,15,,
"MULTIPOLYGON (((-73.99898242857122 40.67241358363884, -73.99848136109206 40.67160547383413, -73.99863378646289 40.671442684986395, -73.99864247231345 40.67144136223227, -73.9988171043006 40.67156901219937, -73.9988532700092 40.67159544809148, -73.99889156281816 40.67151743953124, -73.99917021198098 40.67094977684722, -73.99947725090837 40.6703242653742, -73.99956157090021 40.670131661690846, -73.99965432085747 40.670112400882715, -73.99992414083121 40.66952174879203, -73.9998566869952 40.669476807602074, -74.00019395554072 40.66876417196167, -74.00030356711304 40.6687705924006, -74.00034572512783 40.66869997024906, -74.00085162913187 40.66891825258722, -74.00107928637553 40.66899529248269, -74.00111473682205 40.66892510956548, -74.00141654037803 40.66832759434939, -74.0021742237952 40.668549937835685, -74.00222598336835 40.66856512674273, -74.00224549706603 40.66852469951734, -74.00279928667999 40.66737738811497, -74.00298477819382 40.667338862991734, -74.00317026827271 40.66727465666206, -74.003693028527 40.66741588425626, -74.00365087662496 40.66751860742762, -74.00439113696797 40.667744043664904, -74.00466268031408 40.66782673723895, -74.00479758085349 40.667756110552226, -74.00518544156662 40.66788449645076, -74.00542995374114 40.66783954403511, -74.00545728995725 40.667846017449286, -74.00593480414982 40.667959094069765, -74.00676724054121 40.66616140886594, -74.0069464119607 40.66620954966883, -74.0056292439745 40.668962256784866, -74.00477427426895 40.670727311121084, -74.00475458407068 40.67076796029882, -74.00537645209815 40.670936461661924, -74.00539105492575 40.67090739234373, -74.00657776970326 40.6685448976436, -74.00688341805287 40.66855290425585, -74.00757886369344 40.66709227906579, -74.0077580391325 40.66714844309508, -74.00709420841491 40.6685448669561, -74.00793445674988 40.66853496943741, -74.00983449032812 40.66851256465828, -74.00998205308778 40.66856872791274, -74.00943347393508 40.66980403280957, -74.00844840104148 40.67182997907341, -74.00898332197318 40.67196815802318, -74.00862801687538 40.67266439127855, -74.00834130672995 40.67329787121199, -74.00803060983657 40.67396562496938, -74.00678896818303 40.67654493247982, -74.00649162781906 40.67719351811338, -74.00629799277252 40.67760379437433, -74.00616338584194 40.6778355311275, -74.00592816475036 40.67831481531168, -74.005852158647 40.67847955036709, -74.00558319305352 40.67903609073914, -74.00522105096267 40.67976211128753, -74.00496925551374 40.68022928228868, -74.00478691944313 40.680743241529115, -74.00428940700066 40.68010250825785, -74.0039284776359 40.679664159724936, -74.00360175217182 40.679280893554925, -74.00306298192568 40.678638194081365, -74.00119429226115 40.67598647771072, -73.99903999050217 40.67250767916195, -73.99898242857122 40.67241358363884)))",BG,15,BK,08/06/2001,,3,17817.780021,8239504.35844,,15K676,102,676,15,,
"MULTIPOLYGON (((-73.98981472103202 40.66496334326105, -73.99065052860126 40.66405789154958, -73.99167274870811 40.66302868002676, -73.99089409999993 40.662972417661855, -73.98961599036785 40.662159321538304, -73.98947000118294 40.661699040514556, -73.99005216530196 40.66113864709953, -73.99071845381674 40.6611915723559, -73.99217085848143 40.662021260329475, -73.99235244063102 40.66187436772077, -73.99283830654352 40.66190848053035, -73.99267270549826 40.661596479328246, -73.99293418632675 40.66133103067482, -73.99342089320965 40.66134895255481, -73.9933155062674 40.6609549771173, -73.99351887645545 40.66073929796759, -73.99400419129223 40.660789835817134, -73.99383482096832 40.66044619723769, -73.99411081332805 40.66021392888231, -73.99458790585092 40.6602279334475, -73.9923833951971 40.65889901536437, -73.99296402055674 40.658337409109706, -73.99516890243412 40.659669522070395, -73.99581861617168 40.65960690603463, -73.99715995146381 40.660404761356745, -73.99733205899885 40.66097713341682, -73.99751787670395 40.66108896373259, -73.99812436241378 40.660971452692536, -73.99916222321487 40.66159778666457, -73.99926487081653 40.662135307063686, -73.99943689483074 40.66224110965993, -73.99886580989961 40.662789771935195, -73.99828437950147 40.66334835493368, -73.99707326103389 40.66453569668989, -73.99679587292663 40.66479225552382, -73.99656831581139 40.66507582132494, -73.9962585714034 40.665572353942764, -73.99607800384463 40.66607797138288, -73.99601676573769 40.66673038758267, -73.99609322691072 40.66738280755767, -73.99633799217693 40.66810513543831, -73.99640459777137 40.668217195902706, -73.9958512924491 40.6679724957748, -73.99454340086601 40.667253406412215, -73.99223462344295 40.66613762484252, -73.98981472103202 40.66496334326105)))",BG,15,BK,08/06/2001,,3,12248.435633,4597222.43828,,15K295,106,295,15,,
"MULTIPOLYGON (((-73.98644928979171 40.665028463684166, -73.98594772989067 40.66563065996874, -73.98544518025432 40.66623221381762, -73.98494232559845 40.66683381946164, -73.98258125728363 40.66569309112978, -73.98408880433689 40.66388588402, -73.98459157358445 40.66328374116726, -73.98303080847076 40.66291011573897, -73.98223034212606 40.662141492194124, -73.98074079256581 40.661837575813, -73.98016978673428 40.661156178195824, -73.98006025449193 40.660790758306426, -73.98037233139047 40.66039838479873, -73.98087475374462 40.6597944929924, -73.9811473316812 40.660294106183166, -73.98255627590711 40.6609745362688, -73.98323712110782 40.660936221055444, -73.98391792698354 40.66013748829652, -73.9844802412883 40.659598336249495, -73.98227503013439 40.658270593045046, -73.98402397239211 40.656591169235035, -73.98842872883704 40.659249851032726, -73.9895923822405 40.65813406002128, -73.99018841615164 40.657600817487356, -73.9923833951971 40.65889901536437, -73.99458790585092 40.6602279334475, -73.99411081332805 40.66021392888231, -73.99383482096832 40.66044619723769, -73.99400419129223 40.660789835817134, -73.99351887645545 40.66073929796759, -73.9933155062674 40.6609549771173, -73.99342089320965 40.66134895255481, -73.99293418632675 40.66133103067482, -73.99267270549826 40.661596479328246, -73.99283830654352 40.66190848053035, -73.99235244063102 40.66187436772077, -73.99217085848143 40.662021260329475, -73.99071845381674 40.6611915723559, -73.99005216530196 40.66113864709953, -73.98947000118294 40.661699040514556, -73.98961599036785 40.662159321538304, -73.99089409999993 40.662972417661855, -73.99167274870811 40.66302868002676, -73.99065052860126 40.66405789154958, -73.98981472103202 40.66496334326105, -73.98880924177318 40.66616951800687, -73.98644928979171 40.665028463684166)))",BG,15,BK,08/06/2001,,3,13756.7496699,5968713.47026,,15K010,107,10,15,,
